Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00009403,PROD00009403,USER00009403,2023-11-27,2024-08-29,Books,164.73,2,Wrong item,Returned,276.0,33,Female,City36,Gift Card,Express,26.3
ORD00009404,PROD00009404,USER00009404,2024-07-29,,Home,187.99,3,,Not Returned,,45,Male,City22,Credit Card,Next-Day,50.0
ORD00009405,PROD00009405,USER00009405,2024-08-14,,Electronics,469.74,1,,Not Returned,,34,Female,City53,Credit Card,Standard,16.95
ORD00009406,PROD00009406,USER00009406,2024-11-18,2024-11-05,Home,473.16,4,Changed mind,Returned,-13.0,18,Male,City38,Credit Card,Express,7.28
ORD00009407,PROD00009407,USER00009407,2023-08-01,2023-02-08,Home,324.02,2,Defective,Returned,-174.0,46,Male,City96,Debit Card,Express,29.24
ORD00009408,PROD00009408,USER00009408,2024-06-20,2024-12-28,Home,253.73,1,Not as described,Returned,191.0,60,Female,City12,Debit Card,Standard,13.0
ORD00009409,PROD00009409,USER00009409,2024-01-05,,Toys,412.66,4,,Not Returned,,35,Male,City70,PayPal,Next-Day,0.22
ORD00009410,PROD00009410,USER00009410,2023-10-13,2024-02-17,Clothing,213.8,2,Not as described,Returned,127.0,29,Male,City64,PayPal,Express,46.41
ORD00009411,PROD00009411,USER00009411,2023-06-21,,Books,34.96,4,,Not Returned,,45,Female,City49,PayPal,Standard,41.91
ORD00009412,PROD00009412,USER00009412,2024-02-23,2024-04-22,Books,452.4,1,Not as described,Returned,59.0,20,Female,City35,Credit Card,Standard,18.7
ORD00009413,PROD00009413,USER00009413,2024-06-11,,Books,432.54,4,,Not Returned,,20,Female,City26,PayPal,Next-Day,42.76
ORD00009414,PROD00009414,USER00009414,2024-06-08,,Home,363.89,4,,Not Returned,,36,Female,City55,Debit Card,Standard,26.25
ORD00009415,PROD00009415,USER00009415,2023-07-02,2023-12-04,Electronics,110.15,4,Defective,Returned,155.0,46,Female,City15,Credit Card,Next-Day,46.16
ORD00009416,PROD00009416,USER00009416,2023-01-09,2024-12-17,Toys,101.95,4,Changed mind,Returned,708.0,19,Male,City11,Debit Card,Next-Day,19.62
ORD00009417,PROD00009417,USER00009417,2024-07-23,2024-06-02,Clothing,196.97,5,Changed mind,Returned,-51.0,64,Female,City71,Gift Card,Standard,32.05
ORD00009418,PROD00009418,USER00009418,2024-12-20,2024-04-25,Toys,56.72,2,Defective,Returned,-239.0,70,Female,City46,Credit Card,Next-Day,40.91
ORD00009419,PROD00009419,USER00009419,2023-07-03,2023-06-11,Clothing,306.45,4,Changed mind,Returned,-22.0,46,Female,City85,Gift Card,Express,3.85
ORD00009420,PROD00009420,USER00009420,2024-11-16,,Clothing,76.05,2,,Not Returned,,55,Female,City19,PayPal,Express,30.4
ORD00009421,PROD00009421,USER00009421,2023-09-02,2024-08-09,Toys,364.79,1,Defective,Returned,342.0,70,Female,City98,Credit Card,Standard,12.31
ORD00009422,PROD00009422,USER00009422,2023-07-05,2024-11-04,Electronics,109.25,1,Not as described,Returned,488.0,25,Female,City7,PayPal,Next-Day,45.5
ORD00009423,PROD00009423,USER00009423,2024-12-01,2023-09-26,Books,269.7,4,Wrong item,Returned,-432.0,56,Male,City50,Debit Card,Next-Day,9.53
ORD00009424,PROD00009424,USER00009424,2023-10-27,2023-12-01,Toys,207.6,1,Defective,Returned,35.0,41,Female,City77,Debit Card,Standard,0.54
ORD00009425,PROD00009425,USER00009425,2023-09-27,2023-04-23,Clothing,151.84,1,Changed mind,Returned,-157.0,51,Female,City41,Gift Card,Next-Day,49.25
ORD00009426,PROD00009426,USER00009426,2023-10-01,2024-10-03,Home,31.5,1,Not as described,Returned,368.0,45,Male,City13,Credit Card,Next-Day,26.07
ORD00009427,PROD00009427,USER00009427,2023-06-29,2024-01-07,Home,351.99,3,Not as described,Returned,192.0,44,Female,City80,Credit Card,Standard,19.33
ORD00009428,PROD00009428,USER00009428,2024-03-22,2024-07-08,Electronics,140.04,5,Wrong item,Returned,108.0,23,Female,City61,Gift Card,Standard,43.97
ORD00009429,PROD00009429,USER00009429,2024-01-29,,Books,178.94,3,,Not Returned,,66,Male,City41,Debit Card,Express,14.36
ORD00009430,PROD00009430,USER00009430,2024-06-12,,Books,114.16,1,,Not Returned,,29,Male,City38,Credit Card,Standard,26.31
ORD00009431,PROD00009431,USER00009431,2024-02-18,2024-11-09,Electronics,188.28,2,Defective,Returned,265.0,46,Male,City1,Gift Card,Standard,14.88
ORD00009432,PROD00009432,USER00009432,2024-08-27,2024-10-19,Clothing,240.38,2,Not as described,Returned,53.0,68,Male,City78,Debit Card,Next-Day,3.38
ORD00009433,PROD00009433,USER00009433,2023-03-13,2023-06-26,Electronics,426.32,4,Defective,Returned,105.0,26,Male,City44,Credit Card,Standard,3.83
ORD00009434,PROD00009434,USER00009434,2024-07-28,,Books,213.28,3,,Not Returned,,41,Female,City28,Credit Card,Next-Day,35.56
ORD00009435,PROD00009435,USER00009435,2023-01-04,,Home,328.22,3,,Not Returned,,23,Female,City75,Credit Card,Next-Day,49.99
ORD00009436,PROD00009436,USER00009436,2024-03-27,,Clothing,480.54,3,,Not Returned,,18,Male,City38,Credit Card,Standard,0.55
ORD00009437,PROD00009437,USER00009437,2023-09-14,,Electronics,183.59,1,,Not Returned,,51,Female,City23,Debit Card,Express,46.11
ORD00009438,PROD00009438,USER00009438,2023-09-13,2023-10-11,Clothing,15.28,1,Changed mind,Returned,28.0,25,Male,City68,PayPal,Standard,48.94
ORD00009439,PROD00009439,USER00009439,2023-09-21,2023-04-14,Books,462.97,3,Wrong item,Returned,-160.0,57,Male,City60,Debit Card,Standard,23.97
ORD00009440,PROD00009440,USER00009440,2023-09-25,2024-04-11,Toys,497.94,4,Changed mind,Returned,199.0,35,Female,City43,Credit Card,Express,38.66
ORD00009441,PROD00009441,USER00009441,2024-05-06,,Books,448.36,5,,Not Returned,,56,Female,City37,PayPal,Next-Day,6.64
ORD00009442,PROD00009442,USER00009442,2024-09-02,2024-04-03,Electronics,173.0,5,Changed mind,Returned,-152.0,45,Female,City61,Debit Card,Standard,1.11
ORD00009443,PROD00009443,USER00009443,2023-06-27,,Electronics,280.9,4,,Not Returned,,46,Male,City66,PayPal,Next-Day,44.46
ORD00009444,PROD00009444,USER00009444,2023-01-27,2024-06-01,Clothing,198.46,2,Wrong item,Returned,491.0,60,Male,City10,Gift Card,Standard,21.72
ORD00009445,PROD00009445,USER00009445,2024-06-13,2023-08-29,Clothing,344.58,1,Wrong item,Returned,-289.0,23,Male,City53,Gift Card,Standard,15.99
ORD00009446,PROD00009446,USER00009446,2023-02-14,2024-06-11,Clothing,37.62,1,Wrong item,Returned,483.0,61,Female,City21,Gift Card,Express,6.49
ORD00009447,PROD00009447,USER00009447,2023-01-22,2023-11-12,Home,58.11,1,Wrong item,Returned,294.0,68,Female,City52,PayPal,Express,44.02
ORD00009448,PROD00009448,USER00009448,2024-09-25,2024-03-21,Toys,474.71,1,Defective,Returned,-188.0,48,Female,City81,Credit Card,Standard,25.61
ORD00009449,PROD00009449,USER00009449,2023-01-05,2024-12-03,Electronics,459.06,1,Not as described,Returned,698.0,59,Female,City64,Credit Card,Express,34.49
ORD00009450,PROD00009450,USER00009450,2023-10-30,2023-05-24,Toys,381.45,2,Changed mind,Returned,-159.0,39,Female,City67,PayPal,Express,32.09
ORD00009451,PROD00009451,USER00009451,2024-04-11,2024-03-24,Electronics,60.59,1,Changed mind,Returned,-18.0,49,Male,City45,Gift Card,Standard,5.79
ORD00009452,PROD00009452,USER00009452,2023-09-27,,Home,188.44,1,,Not Returned,,58,Female,City26,Credit Card,Next-Day,2.72
ORD00009453,PROD00009453,USER00009453,2023-02-07,,Home,217.78,5,,Not Returned,,57,Female,City68,Debit Card,Next-Day,10.55
ORD00009454,PROD00009454,USER00009454,2024-05-30,2024-02-02,Toys,372.92,4,Changed mind,Returned,-118.0,42,Female,City13,Debit Card,Next-Day,19.74
ORD00009455,PROD00009455,USER00009455,2023-05-17,,Clothing,161.82,2,,Not Returned,,36,Male,City76,Credit Card,Standard,25.38
ORD00009456,PROD00009456,USER00009456,2024-12-23,2023-06-08,Home,478.15,1,Not as described,Returned,-564.0,42,Male,City58,Gift Card,Express,38.14
ORD00009457,PROD00009457,USER00009457,2024-04-16,2023-10-24,Books,155.72,2,Wrong item,Returned,-175.0,20,Female,City91,Debit Card,Next-Day,34.49
ORD00009458,PROD00009458,USER00009458,2023-01-29,2024-01-30,Books,485.83,2,Changed mind,Returned,366.0,65,Male,City15,Credit Card,Next-Day,43.9
ORD00009459,PROD00009459,USER00009459,2023-09-09,,Toys,382.05,2,,Not Returned,,42,Male,City60,Credit Card,Next-Day,46.24
ORD00009460,PROD00009460,USER00009460,2023-08-13,,Clothing,433.89,4,,Not Returned,,50,Female,City70,Credit Card,Standard,19.66
ORD00009461,PROD00009461,USER00009461,2024-04-03,,Clothing,320.47,1,,Not Returned,,18,Female,City53,Gift Card,Next-Day,41.04
ORD00009462,PROD00009462,USER00009462,2023-07-16,2023-02-13,Home,484.53,4,Not as described,Returned,-153.0,40,Female,City15,Gift Card,Next-Day,18.3
ORD00009463,PROD00009463,USER00009463,2024-11-29,,Electronics,236.61,3,,Not Returned,,63,Male,City63,Debit Card,Express,43.7
ORD00009464,PROD00009464,USER00009464,2024-04-17,2023-11-20,Electronics,61.72,4,Defective,Returned,-149.0,69,Female,City46,Debit Card,Express,32.45
ORD00009465,PROD00009465,USER00009465,2023-02-06,2024-08-24,Clothing,43.41,1,Wrong item,Returned,565.0,60,Female,City8,Credit Card,Standard,11.29
ORD00009466,PROD00009466,USER00009466,2024-11-14,,Toys,92.03,1,,Not Returned,,67,Female,City60,Gift Card,Standard,44.51
ORD00009467,PROD00009467,USER00009467,2023-09-30,2024-10-14,Toys,46.99,3,Changed mind,Returned,380.0,19,Female,City26,PayPal,Express,40.73
ORD00009468,PROD00009468,USER00009468,2024-03-24,2024-04-25,Books,153.99,1,Wrong item,Returned,32.0,58,Male,City42,Credit Card,Standard,49.3
ORD00009469,PROD00009469,USER00009469,2024-12-26,,Clothing,313.5,2,,Not Returned,,18,Female,City13,Gift Card,Next-Day,34.52
ORD00009470,PROD00009470,USER00009470,2024-08-25,,Electronics,261.76,2,,Not Returned,,19,Male,City26,Gift Card,Express,27.42
ORD00009471,PROD00009471,USER00009471,2024-03-07,2024-04-04,Books,53.01,1,Wrong item,Returned,28.0,22,Female,City34,PayPal,Next-Day,33.14
ORD00009472,PROD00009472,USER00009472,2023-07-20,2023-07-20,Toys,144.5,3,Defective,Returned,0.0,66,Female,City86,Credit Card,Standard,33.87
ORD00009473,PROD00009473,USER00009473,2023-12-19,,Books,292.09,3,,Not Returned,,34,Female,City15,PayPal,Next-Day,10.71
ORD00009474,PROD00009474,USER00009474,2023-06-18,,Books,380.27,4,,Not Returned,,52,Male,City99,Credit Card,Next-Day,18.35
ORD00009475,PROD00009475,USER00009475,2024-11-01,,Books,283.02,4,,Not Returned,,37,Female,City11,PayPal,Standard,7.81
ORD00009476,PROD00009476,USER00009476,2023-04-23,2023-05-15,Electronics,109.35,2,Changed mind,Returned,22.0,57,Female,City18,PayPal,Next-Day,48.88
ORD00009477,PROD00009477,USER00009477,2023-07-17,2023-03-19,Electronics,194.94,4,Not as described,Returned,-120.0,20,Male,City36,Gift Card,Next-Day,46.84
ORD00009478,PROD00009478,USER00009478,2023-09-25,,Books,32.3,4,,Not Returned,,53,Female,City16,PayPal,Next-Day,13.64
ORD00009479,PROD00009479,USER00009479,2023-04-24,2024-07-29,Clothing,196.82,4,Changed mind,Returned,462.0,23,Female,City9,PayPal,Express,11.59
ORD00009480,PROD00009480,USER00009480,2023-06-10,2023-07-18,Electronics,142.71,5,Wrong item,Returned,38.0,22,Female,City6,Debit Card,Next-Day,35.09
ORD00009481,PROD00009481,USER00009481,2024-12-15,2024-04-21,Electronics,194.46,4,Defective,Returned,-238.0,45,Female,City25,Gift Card,Standard,15.04
ORD00009482,PROD00009482,USER00009482,2024-05-14,2023-07-15,Books,356.01,1,Defective,Returned,-304.0,57,Male,City98,Gift Card,Next-Day,34.81
ORD00009483,PROD00009483,USER00009483,2024-07-06,2023-11-03,Home,272.12,2,Defective,Returned,-246.0,37,Male,City10,Gift Card,Standard,25.73
ORD00009484,PROD00009484,USER00009484,2023-07-20,,Home,432.81,3,,Not Returned,,30,Female,City66,Gift Card,Next-Day,38.73
ORD00009485,PROD00009485,USER00009485,2023-09-20,,Home,155.67,1,,Not Returned,,46,Male,City89,Debit Card,Express,22.42
ORD00009486,PROD00009486,USER00009486,2024-10-24,2023-04-21,Clothing,87.84,3,Changed mind,Returned,-552.0,63,Female,City54,Debit Card,Express,20.11
ORD00009487,PROD00009487,USER00009487,2023-04-03,2024-11-09,Clothing,260.39,1,Defective,Returned,586.0,26,Male,City51,Debit Card,Standard,14.64
ORD00009488,PROD00009488,USER00009488,2023-03-10,2024-01-07,Home,156.36,4,Defective,Returned,303.0,31,Male,City81,Debit Card,Express,33.1
ORD00009489,PROD00009489,USER00009489,2024-01-01,2024-07-18,Electronics,450.14,5,Not as described,Returned,199.0,66,Male,City48,Credit Card,Standard,21.01
ORD00009490,PROD00009490,USER00009490,2024-11-29,2023-12-09,Electronics,247.05,5,Wrong item,Returned,-356.0,58,Female,City42,PayPal,Next-Day,9.37
ORD00009491,PROD00009491,USER00009491,2023-03-09,,Electronics,323.23,1,,Not Returned,,33,Male,City18,Debit Card,Next-Day,2.29
ORD00009492,PROD00009492,USER00009492,2023-05-30,2023-06-28,Books,12.69,2,Not as described,Returned,29.0,51,Male,City42,Gift Card,Next-Day,27.05
ORD00009493,PROD00009493,USER00009493,2023-12-12,2023-02-27,Clothing,92.05,4,Changed mind,Returned,-288.0,18,Male,City40,Debit Card,Standard,24.36
ORD00009494,PROD00009494,USER00009494,2024-11-15,2023-11-19,Books,269.79,5,Not as described,Returned,-362.0,53,Male,City65,Credit Card,Standard,47.63
ORD00009495,PROD00009495,USER00009495,2024-06-10,2023-02-19,Electronics,356.87,3,Changed mind,Returned,-477.0,19,Female,City94,Gift Card,Express,21.1
ORD00009496,PROD00009496,USER00009496,2024-09-29,2024-03-08,Home,174.9,2,Not as described,Returned,-205.0,44,Female,City26,Debit Card,Express,17.66
ORD00009497,PROD00009497,USER00009497,2023-07-05,,Books,52.98,3,,Not Returned,,32,Male,City51,PayPal,Express,36.71
ORD00009498,PROD00009498,USER00009498,2023-09-01,,Home,261.88,5,,Not Returned,,51,Female,City59,Debit Card,Standard,43.13
ORD00009499,PROD00009499,USER00009499,2023-06-02,,Electronics,109.49,5,,Not Returned,,39,Male,City63,Gift Card,Next-Day,34.88
ORD00009500,PROD00009500,USER00009500,2024-04-15,2023-06-30,Books,273.69,2,Changed mind,Returned,-290.0,21,Male,City57,PayPal,Next-Day,5.63
ORD00009501,PROD00009501,USER00009501,2023-11-14,,Books,324.24,1,,Not Returned,,29,Male,City14,Gift Card,Next-Day,45.92
ORD00009502,PROD00009502,USER00009502,2023-08-31,2023-03-12,Home,78.91,4,Wrong item,Returned,-172.0,39,Male,City51,Gift Card,Express,40.79
ORD00009503,PROD00009503,USER00009503,2024-12-07,,Electronics,350.87,1,,Not Returned,,45,Female,City41,Debit Card,Express,41.54
ORD00009504,PROD00009504,USER00009504,2023-01-27,2023-05-01,Home,6.13,3,Not as described,Returned,94.0,30,Female,City22,Debit Card,Next-Day,3.82
ORD00009505,PROD00009505,USER00009505,2024-05-02,2023-01-07,Books,262.81,4,Changed mind,Returned,-481.0,29,Male,City26,Credit Card,Standard,0.72
ORD00009506,PROD00009506,USER00009506,2024-09-23,,Home,352.25,1,,Not Returned,,56,Male,City3,PayPal,Standard,14.37
ORD00009507,PROD00009507,USER00009507,2024-09-18,,Books,207.84,1,,Not Returned,,42,Female,City85,Debit Card,Next-Day,37.08
ORD00009508,PROD00009508,USER00009508,2023-03-28,2024-07-19,Clothing,352.69,3,Wrong item,Returned,479.0,51,Female,City100,Credit Card,Standard,40.84
ORD00009509,PROD00009509,USER00009509,2023-11-01,,Electronics,97.5,1,,Not Returned,,49,Male,City81,Debit Card,Next-Day,25.51
ORD00009510,PROD00009510,USER00009510,2023-06-28,2023-09-25,Books,256.51,2,Not as described,Returned,89.0,47,Female,City56,PayPal,Standard,16.7
ORD00009511,PROD00009511,USER00009511,2023-02-08,2023-08-05,Home,112.64,3,Defective,Returned,178.0,40,Male,City2,Debit Card,Standard,49.94
ORD00009512,PROD00009512,USER00009512,2023-04-02,,Home,397.91,2,,Not Returned,,69,Male,City49,Credit Card,Express,22.78
ORD00009513,PROD00009513,USER00009513,2024-03-18,,Clothing,285.58,3,,Not Returned,,54,Male,City71,Debit Card,Next-Day,33.96
ORD00009514,PROD00009514,USER00009514,2024-02-12,,Electronics,281.85,3,,Not Returned,,27,Male,City32,PayPal,Next-Day,4.73
ORD00009515,PROD00009515,USER00009515,2024-05-22,,Home,183.7,4,,Not Returned,,65,Female,City79,PayPal,Express,11.88
ORD00009516,PROD00009516,USER00009516,2023-04-19,,Toys,173.86,3,,Not Returned,,49,Male,City9,Gift Card,Next-Day,5.37
ORD00009517,PROD00009517,USER00009517,2024-12-01,2024-10-22,Books,408.11,3,Not as described,Returned,-40.0,31,Female,City51,Gift Card,Express,16.78
ORD00009518,PROD00009518,USER00009518,2024-09-17,,Electronics,42.85,3,,Not Returned,,64,Female,City32,Debit Card,Express,43.59
ORD00009519,PROD00009519,USER00009519,2024-04-30,2023-08-08,Electronics,394.27,4,Defective,Returned,-266.0,61,Male,City29,Debit Card,Express,43.15
ORD00009520,PROD00009520,USER00009520,2024-01-03,,Home,466.55,3,,Not Returned,,53,Female,City88,PayPal,Standard,23.14
ORD00009521,PROD00009521,USER00009521,2024-05-15,2024-05-20,Books,245.69,2,Defective,Returned,5.0,44,Male,City41,Debit Card,Standard,14.36
ORD00009522,PROD00009522,USER00009522,2023-08-15,2023-09-06,Toys,80.09,2,Defective,Returned,22.0,24,Male,City22,Debit Card,Standard,19.19
ORD00009523,PROD00009523,USER00009523,2024-11-24,,Clothing,33.12,1,,Not Returned,,25,Female,City20,Credit Card,Express,38.92
ORD00009524,PROD00009524,USER00009524,2023-03-30,2023-12-29,Electronics,346.14,1,Defective,Returned,274.0,49,Male,City85,Gift Card,Standard,34.39
ORD00009525,PROD00009525,USER00009525,2023-02-25,,Electronics,110.07,3,,Not Returned,,57,Male,City25,Debit Card,Standard,17.5
ORD00009526,PROD00009526,USER00009526,2024-04-28,2023-02-16,Books,320.5,2,Not as described,Returned,-437.0,26,Male,City94,Gift Card,Express,16.03
ORD00009527,PROD00009527,USER00009527,2023-09-10,,Toys,176.25,3,,Not Returned,,69,Female,City16,Credit Card,Next-Day,43.3
ORD00009528,PROD00009528,USER00009528,2024-03-06,2023-04-11,Clothing,345.12,3,Not as described,Returned,-330.0,29,Female,City87,Credit Card,Next-Day,10.88
ORD00009529,PROD00009529,USER00009529,2023-10-07,2024-06-27,Electronics,78.55,4,Not as described,Returned,264.0,63,Female,City90,Credit Card,Next-Day,23.92
ORD00009530,PROD00009530,USER00009530,2024-06-02,,Clothing,43.29,5,,Not Returned,,43,Female,City22,PayPal,Express,26.36
ORD00009531,PROD00009531,USER00009531,2023-08-21,,Books,402.19,1,,Not Returned,,40,Female,City98,Debit Card,Standard,35.21
ORD00009532,PROD00009532,USER00009532,2023-03-26,2024-02-03,Home,87.09,4,Not as described,Returned,314.0,28,Male,City39,Credit Card,Express,27.39
ORD00009533,PROD00009533,USER00009533,2023-03-12,2024-05-28,Toys,292.57,5,Wrong item,Returned,443.0,49,Male,City58,Debit Card,Next-Day,14.95
ORD00009534,PROD00009534,USER00009534,2023-11-15,,Toys,113.84,4,,Not Returned,,34,Male,City80,PayPal,Standard,2.48
ORD00009535,PROD00009535,USER00009535,2024-11-25,,Electronics,196.78,5,,Not Returned,,30,Male,City59,Credit Card,Standard,2.94
ORD00009536,PROD00009536,USER00009536,2023-10-10,2023-09-29,Toys,126.29,3,Not as described,Returned,-11.0,29,Male,City72,PayPal,Next-Day,41.04
ORD00009537,PROD00009537,USER00009537,2023-01-27,,Clothing,102.78,5,,Not Returned,,34,Female,City58,Debit Card,Next-Day,22.73
ORD00009538,PROD00009538,USER00009538,2024-03-16,,Clothing,105.12,2,,Not Returned,,44,Female,City16,PayPal,Express,20.51
ORD00009539,PROD00009539,USER00009539,2024-05-31,,Books,126.6,5,,Not Returned,,56,Male,City29,Gift Card,Next-Day,41.84
ORD00009540,PROD00009540,USER00009540,2023-07-20,2023-05-23,Home,282.1,2,Wrong item,Returned,-58.0,22,Male,City68,PayPal,Express,15.19
ORD00009541,PROD00009541,USER00009541,2024-04-27,,Clothing,339.72,1,,Not Returned,,68,Female,City81,Credit Card,Next-Day,46.41
ORD00009542,PROD00009542,USER00009542,2024-05-17,2023-04-21,Clothing,111.95,1,Changed mind,Returned,-392.0,69,Male,City61,Debit Card,Next-Day,9.22
ORD00009543,PROD00009543,USER00009543,2023-01-04,2024-06-10,Clothing,126.87,2,Defective,Returned,523.0,20,Female,City79,PayPal,Next-Day,3.17
ORD00009544,PROD00009544,USER00009544,2023-02-16,,Clothing,376.59,5,,Not Returned,,57,Male,City25,PayPal,Express,48.1
ORD00009545,PROD00009545,USER00009545,2024-01-20,,Toys,74.95,4,,Not Returned,,32,Male,City100,Debit Card,Next-Day,30.79
ORD00009546,PROD00009546,USER00009546,2024-12-26,2024-10-05,Books,292.89,4,Wrong item,Returned,-82.0,55,Female,City100,PayPal,Standard,16.02
ORD00009547,PROD00009547,USER00009547,2024-05-12,2024-11-16,Toys,408.6,5,Changed mind,Returned,188.0,46,Female,City18,Gift Card,Next-Day,3.42
ORD00009548,PROD00009548,USER00009548,2024-10-14,2023-04-14,Electronics,94.1,1,Not as described,Returned,-549.0,64,Male,City98,Debit Card,Next-Day,26.39
ORD00009549,PROD00009549,USER00009549,2024-02-16,,Home,205.71,1,,Not Returned,,23,Female,City87,Credit Card,Express,19.49
ORD00009550,PROD00009550,USER00009550,2024-01-26,,Toys,264.5,1,,Not Returned,,51,Female,City98,Credit Card,Standard,33.32
ORD00009551,PROD00009551,USER00009551,2023-01-05,2024-09-01,Clothing,169.03,4,Defective,Returned,605.0,65,Female,City36,Credit Card,Express,7.44
ORD00009552,PROD00009552,USER00009552,2024-11-18,2023-12-26,Electronics,177.43,4,Changed mind,Returned,-328.0,59,Male,City84,Credit Card,Express,14.97
ORD00009553,PROD00009553,USER00009553,2024-09-19,,Books,236.93,2,,Not Returned,,39,Male,City12,Debit Card,Standard,20.19
ORD00009554,PROD00009554,USER00009554,2023-09-23,2023-12-08,Books,88.77,1,Not as described,Returned,76.0,43,Male,City89,Gift Card,Standard,15.63
ORD00009555,PROD00009555,USER00009555,2023-01-04,2023-05-05,Clothing,35.3,2,Wrong item,Returned,121.0,23,Female,City66,Debit Card,Standard,16.9
ORD00009556,PROD00009556,USER00009556,2023-03-30,2024-03-30,Home,242.63,3,Defective,Returned,366.0,64,Male,City27,Credit Card,Standard,34.26
ORD00009557,PROD00009557,USER00009557,2024-02-22,2023-12-15,Electronics,333.82,3,Wrong item,Returned,-69.0,60,Male,City6,PayPal,Standard,11.07
ORD00009558,PROD00009558,USER00009558,2023-10-29,,Books,177.72,4,,Not Returned,,62,Male,City56,Debit Card,Express,27.13
ORD00009559,PROD00009559,USER00009559,2023-10-25,,Toys,278.55,5,,Not Returned,,37,Male,City40,Credit Card,Standard,41.8
ORD00009560,PROD00009560,USER00009560,2024-03-29,,Home,386.04,5,,Not Returned,,62,Female,City22,Credit Card,Next-Day,9.95
ORD00009561,PROD00009561,USER00009561,2024-01-18,,Home,341.8,5,,Not Returned,,31,Male,City52,Gift Card,Standard,2.35
ORD00009562,PROD00009562,USER00009562,2023-11-12,,Clothing,113.43,2,,Not Returned,,21,Female,City7,Credit Card,Standard,9.03
ORD00009563,PROD00009563,USER00009563,2024-10-23,2023-11-04,Clothing,431.77,4,Not as described,Returned,-354.0,37,Female,City44,Gift Card,Express,29.52
ORD00009564,PROD00009564,USER00009564,2024-09-23,,Clothing,75.19,5,,Not Returned,,38,Female,City25,PayPal,Standard,7.12
ORD00009565,PROD00009565,USER00009565,2024-11-04,2024-10-18,Clothing,169.35,4,Wrong item,Returned,-17.0,55,Female,City99,Gift Card,Next-Day,13.61
ORD00009566,PROD00009566,USER00009566,2024-06-22,,Books,390.77,3,,Not Returned,,60,Male,City95,Debit Card,Standard,46.3
ORD00009567,PROD00009567,USER00009567,2023-08-06,2024-05-19,Home,178.69,3,Defective,Returned,287.0,29,Male,City64,Debit Card,Standard,24.08
ORD00009568,PROD00009568,USER00009568,2024-10-27,2024-10-23,Home,380.17,1,Wrong item,Returned,-4.0,19,Female,City58,Gift Card,Express,22.74
ORD00009569,PROD00009569,USER00009569,2023-08-11,2023-08-12,Electronics,301.51,1,Defective,Returned,1.0,48,Female,City50,PayPal,Standard,26.35
ORD00009570,PROD00009570,USER00009570,2024-04-13,,Toys,144.46,5,,Not Returned,,25,Male,City31,Debit Card,Next-Day,8.64
ORD00009571,PROD00009571,USER00009571,2024-08-03,,Toys,424.67,4,,Not Returned,,69,Female,City77,Credit Card,Express,32.29
ORD00009572,PROD00009572,USER00009572,2024-04-22,,Clothing,480.42,1,,Not Returned,,23,Female,City1,Gift Card,Standard,9.2
ORD00009573,PROD00009573,USER00009573,2023-05-07,2023-06-09,Books,20.61,3,Changed mind,Returned,33.0,41,Female,City39,Debit Card,Express,21.57
ORD00009574,PROD00009574,USER00009574,2023-08-07,,Clothing,363.42,4,,Not Returned,,54,Female,City25,Gift Card,Standard,39.19
ORD00009575,PROD00009575,USER00009575,2023-06-20,,Electronics,49.0,3,,Not Returned,,65,Male,City70,Debit Card,Standard,31.71
ORD00009576,PROD00009576,USER00009576,2024-10-03,2024-08-29,Home,337.81,3,Changed mind,Returned,-35.0,54,Male,City74,Credit Card,Standard,3.92
ORD00009577,PROD00009577,USER00009577,2023-06-17,,Home,268.8,1,,Not Returned,,34,Male,City2,Credit Card,Express,21.99
ORD00009578,PROD00009578,USER00009578,2024-09-19,2023-02-16,Electronics,473.97,3,Changed mind,Returned,-581.0,68,Female,City100,Gift Card,Next-Day,17.87
ORD00009579,PROD00009579,USER00009579,2023-10-19,2024-01-18,Clothing,207.44,4,Changed mind,Returned,91.0,35,Female,City22,Credit Card,Standard,44.66
ORD00009580,PROD00009580,USER00009580,2023-08-22,2023-03-10,Home,462.04,4,Defective,Returned,-165.0,50,Male,City76,PayPal,Express,40.52
ORD00009581,PROD00009581,USER00009581,2024-01-08,2024-05-14,Electronics,139.61,2,Not as described,Returned,127.0,53,Male,City56,Debit Card,Standard,45.81
ORD00009582,PROD00009582,USER00009582,2024-06-14,,Toys,287.79,3,,Not Returned,,32,Female,City68,PayPal,Next-Day,38.93
ORD00009583,PROD00009583,USER00009583,2023-05-01,2024-04-25,Electronics,15.79,1,Wrong item,Returned,360.0,41,Male,City100,Debit Card,Express,43.17
ORD00009584,PROD00009584,USER00009584,2023-07-18,,Electronics,472.83,5,,Not Returned,,18,Male,City10,Gift Card,Next-Day,17.2
ORD00009585,PROD00009585,USER00009585,2024-10-02,,Electronics,419.81,2,,Not Returned,,49,Female,City39,Credit Card,Next-Day,7.98
ORD00009586,PROD00009586,USER00009586,2024-07-18,2023-05-03,Electronics,483.19,3,Wrong item,Returned,-442.0,23,Male,City29,Gift Card,Next-Day,4.91
ORD00009587,PROD00009587,USER00009587,2024-05-03,,Books,14.63,3,,Not Returned,,49,Male,City1,Gift Card,Express,43.56
